134|urn:ucode:_00001C000000000000010000030C473A |103| odpt.Station:TokyoMetro.Chiyoda.Nijubashimae |139.76178|35.680505
135|urn:ucode:_00001C000000000000010000030C473B |104| odpt.Station:TokyoMetro.Ginza.Nihombashi |139.77333505539|35.681879964519
136|urn:ucode:_00001C000000000000010000030C473C |104| odpt.Station:TokyoMetro.Tozai.Nihombashi |139.77410005036|35.682375128818
137|urn:ucode:_00001C000000000000010000030C473D |105| odpt.Station:TokyoMetro.Hibiya.Ningyocho |139.78233841483|35.686258617247
138|urn:ucode:_00001C000000000000010000030C473E |106| odpt.Station:TokyoMetro.Chiyoda.Nezu |139.76575|35.717325
139|urn:ucode:_00001C000000000000010000030C473F |107| odpt.Station:TokyoMetro.Chiyoda.Nogizaka |139.72622853745|35.666591907378
140|urn:ucode:_00001C000000000000010000030C4740 |108| odpt.Station:TokyoMetro.Hibiya.Hatchobori |139.77733445268|35.675368279422
141|urn:ucode:_00001C000000000000010000030C4741 |109| odpt.Station:TokyoMetro.Tozai.BarakiNakayama |139.941915|35.7033
142|urn:ucode:_00001C000000000000010000030C4742 |110| odpt.Station:TokyoMetro.Hanzomon.Hanzomon |139.741695|35.68538
143|urn:ucode:_00001C000000000000010000030C4743 |111| odpt.Station:TokyoMetro.Yurakucho.HigashiIkebukuro |139.718865|35.72595
144|urn:ucode:_00001C000000000000010000030C4744 |112| odpt.Station:TokyoMetro.Hibiya.HigashiGinza |139.76763315272|35.669128078421
145|urn:ucode:_00001C000000000000010000030C4745 |113| odpt.Station:TokyoMetro.Marunouchi.HigashiKoenji |139.658295|35.697965
146|urn:ucode:_00001C000000000000010000030C4746 |114| odpt.Station:TokyoMetro.Fukutoshin.HigashiShinjuku |139.70784546487|35.69982897008
147|urn:ucode:_00001C000000000000010000030C4747 |115| odpt.Station:TokyoMetro.Yurakucho.Hikawadai |139.66547|35.74962
148|urn:ucode:_00001C000000000000010000030C4748 |116| odpt.Station:TokyoMetro.Hibiya.Hibiya |139.76060069199|35.674271001305
149|urn:ucode:_00001C000000000000010000030C4749 |116| odpt.Station:TokyoMetro.Chiyoda.Hibiya |139.758765|35.673955
150|urn:ucode:_00001C000000000000010000030C474A |117| odpt.Station:TokyoMetro.Hibiya.HiroO |139.72220861331|35.651499960413
151|urn:ucode:_00001C000000000000010000030C474B |118| odpt.Station:TokyoMetro.Yurakucho.Heiwadai |139.6543|35.757555
152|urn:ucode:_00001C000000000000010000030C474C |119| odpt.Station:TokyoMetro.Marunouchi.Honancho|139.657935|35.683515
153|urn:ucode:_00001C000000000000010000030C474D |120| odpt.Station:TokyoMetro.Marunouchi.HongoSanchome |139.76015391787|35.706726412951
154|urn:ucode:_00001C000000000000010000030C474E |121| odpt.Station:TokyoMetro.Namboku.HonKomagome |139.75381158514|35.724364348125
155|urn:ucode:_00001C000000000000010000030C474F |122| odpt.Station:TokyoMetro.Chiyoda.Machiya |139.78004754703|35.742068362196
156|urn:ucode:_00001C000000000000010000030C4750 |123| odpt.Station:TokyoMetro.Ginza.Mitsukoshimae |139.77358229122|35.6871737671
157|urn:ucode:_00001C000000000000010000030C4751 |123| odpt.Station:TokyoMetro.Hanzomon.Mitsukoshimae |139.77307990902|35.684928559391
158|urn:ucode:_00001C000000000000010000030C4752 |124| odpt.Station:TokyoMetro.Marunouchi.MinamiAsagaya |139.635575|35.699455
159|urn:ucode:_00001C000000000000010000030C4753 |125| odpt.Station:TokyoMetro.Tozai.MinamiGyotoku |139.9022752051|35.672729758429
160|urn:ucode:_00001C000000000000010000030C4754 |126| odpt.Station:TokyoMetro.Tozai.MinamiSunamachi |139.831695|35.668415
