229|weekday|00:00|05:28|05:30|2|赤坂|乃木坂
230|weekday|00:00|05:10|05:24|14|赤坂|御茶ノ水
231|weekday|00:00|05:10|05:46|36|赤坂|落合
232|weekday|00:00|05:10|05:50|40|赤坂|荻窪
233|weekday|00:00|05:10|05:49|39|赤坂|王子
234|weekday|00:00|05:10|05:51|41|赤坂|王子神谷
235|weekday|00:00|05:10|05:30|20|赤坂|表参道
236|weekday|00:00|05:10|05:46|36|赤坂|押上[スカイツリー前]
237|weekday|00:00|05:10|05:18|8|赤坂|大手町
238|weekday|00:00|05:23|05:34|11|赤坂|六本木
239|weekday|00:00|05:10|05:19|9|赤坂|六本木一丁目
240|weekday|00:00|05:10|05:28|18|赤坂|桜田門
241|weekday|00:00|05:10|05:26|16|赤坂|千駄木
242|weekday|00:00|05:10|05:50|40|赤坂|千川
243|weekday|00:00|05:10|05:33|23|赤坂|渋谷
244|weekday|00:00|05:10|05:26|16|赤坂|新橋
245|weekday|00:00|05:10|05:54|44|赤坂|志茂
246|weekday|00:00|05:10|05:42|32|赤坂|新木場
247|weekday|00:00|05:10|05:45|35|赤坂|新高円寺
248|weekday|00:00|05:10|05:41|31|赤坂|新中野
249|weekday|00:00|05:10|05:20|10|赤坂|新御茶ノ水
250|weekday|00:00|05:10|05:47|37|赤坂|新大塚
251|weekday|00:00|05:10|05:35|25|赤坂|新宿
252|weekday|00:00|05:10|05:32|22|赤坂|新宿御苑前
253|weekday|00:00|05:10|05:33|23|赤坂|新宿三丁目
254|weekday|00:00|05:10|05:32|22|赤坂|新富町
255|weekday|00:00|05:10|05:23|13|赤坂|白金高輪
256|weekday|00:00|05:10|05:37|27|赤坂|白金台
257|weekday|00:00|05:10|05:36|26|赤坂|末広町
258|weekday|00:00|05:10|05:36|26|赤坂|水天宮前
259|weekday|00:00|05:10|05:42|32|赤坂|住吉
260|weekday|00:00|05:10|05:43|33|赤坂|高田馬場
261|weekday|00:00|05:10|05:32|22|赤坂|竹橋
262|weekday|00:00|05:10|05:14|4|赤坂|溜池山王
263|weekday|00:00|05:10|05:39|29|赤坂|辰巳
264|weekday|00:00|05:10|05:42|32|赤坂|田原町
265|weekday|00:00|05:10|05:41|31|赤坂|東大前
266|weekday|00:00|05:10|05:27|17|赤坂|東京
267|weekday|00:00|05:10|05:24|14|赤坂|虎ノ門
268|weekday|00:00|05:10|05:41|31|赤坂|東陽町
269|weekday|00:00|05:10|05:37|27|赤坂|豊洲
270|weekday|00:00|05:23|05:35|12|赤坂|築地
271|weekday|00:00|05:10|05:34|24|赤坂|月島
272|weekday|00:00|05:10|05:39|29|赤坂|上野
273|weekday|00:00|05:10|05:37|27|赤坂|上野広小路
274|weekday|00:00|05:10|05:51|41|赤坂|浦安
275|weekday|00:00|05:10|06:05|55|赤坂|和光市
276|weekday|00:00|05:10|05:40|30|赤坂|早稲田
277|weekday|00:00|05:10|05:28|18|赤坂|四ツ谷
278|weekday|00:00|05:10|05:30|20|赤坂|四谷三丁目
279|weekday|00:00|05:28|05:36|8|赤坂|代々木公園
280|weekday|00:00|05:28|05:38|10|赤坂|代々木上原
281|weekday|00:00|05:10|05:20|10|赤坂|有楽町
282|weekday|00:00|05:10|05:22|12|赤坂|湯島
283|weekday|00:00|05:10|05:48|38|赤坂|雑司が谷
284|weekday|00:00|05:00|05:41|41|赤坂見附|赤羽岩淵
285|weekday|00:00|05:10|05:27|17|赤坂見附|赤坂
286|weekday|00:00|05:09|05:40|31|赤坂見附|秋葉原
287|weekday|00:00|05:11|05:18|7|赤坂見附|青山一丁目
288|weekday|00:00|05:09|05:33|24|赤坂見附|浅草
289|weekday|00:00|05:10|05:21|11|赤坂見附|淡路町
290|weekday|00:00|05:10|05:51|41|赤坂見附|綾瀬
291|weekday|00:00|05:09|05:21|12|赤坂見附|麻布十番
292|weekday|00:00|05:20|06:00|40|赤坂見附|原木中山
293|weekday|00:00|05:07|05:45|38|赤坂見附|地下鉄赤塚
294|weekday|00:00|05:07|05:48|41|赤坂見附|地下鉄成増
295|weekday|00:00|05:10|05:40|30|赤坂見附|恵比寿
296|weekday|00:00|05:07|05:25|18|赤坂見附|江戸川橋
297|weekday|00:00|05:11|05:27|16|赤坂見附|外苑前
